VendorName,ProfitMargin,SalesToPurchaseRatio,UnsoldInventoryValue,ActionBucket
MAJESTIC FINE WINES,37.19537069810836,1.5922393159796593,12275.680000000231,Scale / Prioritise
BACARDI USA INC,31.563463455464674,1.4612077853315186,-4013.4799999998004,Deprioritise / Exit
DIAGEO CHATEAU ESTATE WINES,40.202801331248125,1.6723191424727535,-821.7600000000083,Scale / Prioritise
CAMPARI AMERICA,29.341246938709443,1.4152528266845916,1305.099999999979,Deprioritise / Exit
"STOLI GROUP,(USA) LLC",25.93719537114843,1.3502054168907944,512.2399999999876,Deprioritise / Exit
CAMPARI AMERICA,22.453128683005172,1.289542676599055,-634.2599999999798,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,25.946952228272252,1.3503833131656517,-3057.780000000047,Deprioritise / Exit
STE MICHELLE WINE ESTATES,36.22604262555424,1.5680381791717073,22382.280000000086,Scale / Prioritise
JIM BEAM BRANDS COMPANY,27.46172981446136,1.3785826398150887,591.7300000000063,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,33.40426806989718,1.501597731592731,731.5400000000137,Scale / Prioritise
MARTIGNETTI COMPANIES,52.22969747956542,2.0933507791210504,-17590.290000000656,Scale / Prioritise
SHAW ROSS INT L IMP LTD,27.451345404869077,1.378385313388175,-110.69999999999541,Deprioritise / Exit
WINE GROUP INC,38.25820730957681,1.6196484689293944,160.3600000000012,Scale / Prioritise
PINE STATE TRADING CO,41.369020267656175,1.7055829606892092,8632.0,Scale / Prioritise
MARTIGNETTI COMPANIES,27.008656836003887,1.3700254806288623,1768.3900000000444,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,29.676917084074038,1.4220081920975218,1023.1199999999463,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,25.949476739383144,1.3504293500810973,1769.5200000000282,Deprioritise / Exit
WINE GROUP INC,46.98446222301197,1.8862394722968572,1540.359999999951,Scale / Prioritise
BROWN-FORMAN CORP,20.09118656695388,1.2514264159833615,1885.5199999999818,Deprioritise / Exit
SAZERAC CO INC,25.97306256710987,1.3508596122952679,-333.2000000000128,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,8.358970973327295,1.0912142853709594,35464.31999999955,Deprioritise / Exit
MARTIGNETTI COMPANIES,36.63121454395581,1.5780640149615155,1035.9699999999712,Scale / Prioritise
CONSTELLATION BRANDS INC,44.05310598337447,1.7874093237469693,-2110.6799999999735,Scale / Prioritise
DIAGEO NORTH AMERICA INC,22.077165598306944,1.2833208746552893,2454.420000000032,Deprioritise / Exit
EDRINGTON AMERICAS,20.14331745590375,1.2522433541461075,9057.280000000173,Deprioritise / Exit
PROXIMO SPIRITS INC.,34.517240499147924,1.5271195160719941,-286.88000000000903,Scale / Prioritise
BACARDI USA INC,30.827478388445574,1.4456607576280147,1051.3500000000195,Deprioritise / Exit
WILLIAM GRANT & SONS INC,12.219933670341309,1.1392108046996599,28834.52000000018,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,24.352697281310764,1.3219241983005199,17799.00999999987,Deprioritise / Exit
SAZERAC NORTH AMERICA INC.,28.067370904655675,1.3901896991343567,177.3299999999867,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,20.069583348150367,1.2510881863104357,5332.559999999905,Deprioritise / Exit
MARTIGNETTI COMPANIES,38.7305256067595,1.632134125358719,226.85999999999433,Scale / Prioritise
WINE GROUP INC,37.87027445304943,1.6095355181382767,-633.179999999976,Scale / Prioritise
ULTRA BEVERAGE COMPANY LLP,17.170860720848637,1.2073045895476382,21810.489999999718,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,45.74584108556347,1.8431766707084816,-55773.7500000003,Scale / Prioritise
DIAGEO NORTH AMERICA INC,23.012078268080153,1.2989050457578355,10730.0,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,26.855660097430604,1.3671597847926882,1046.1600000000333,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,23.339094061793507,1.3044458420646148,12528.099999999933,Deprioritise / Exit
SAZERAC CO INC,24.321921988844785,1.3213866238154153,3855.939999999979,Deprioritise / Exit
PERNOD RICARD USA,23.765910440371098,1.3117491213924952,34023.56000000037,Deprioritise / Exit
BACARDI USA INC,24.57131999795203,1.3257556674369073,9168.93999999984,Deprioritise / Exit
PERNOD RICARD USA,30.230825592191614,1.4332977399945879,369.2999999999953,Deprioritise / Exit
BACARDI USA INC,37.598458705374114,1.6025245198328482,3597.75,Scale / Prioritise
SAZERAC CO INC,29.88318274349597,1.4261913748049366,1746.7999999999502,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,41.63869102936702,1.7134639672033287,-19342.259999999937,Scale / Prioritise
E & J GALLO WINERY,33.5648188948604,1.5052265732781114,-146.88000000000667,Scale / Prioritise
BACARDI USA INC,28.714948905984606,1.4028186620517877,1296.5100000000266,Deprioritise / Exit
PROXIMO SPIRITS INC.,22.315265182272558,1.2872541849390502,8787.130000000054,Deprioritise / Exit
PROXIMO SPIRITS INC.,28.98560113786342,1.4081651271052011,911.6800000000334,Deprioritise / Exit
CONSTELLATION BRANDS INC,37.132472352821345,1.5906462961485295,3379.0000000002,Scale / Prioritise
DIAGEO NORTH AMERICA INC,7.360457592182033,1.07945265489093,26852.040000000157,Deprioritise / Exit
E & J GALLO WINERY,41.65950590974497,1.7140753015443455,816.93,Scale / Prioritise
PERNOD RICARD USA,28.01868393748383,1.3892493979013867,1249.5000000000227,Deprioritise / Exit
SAZERAC CO INC,26.463888355585002,1.359876090315348,1937.520000000061,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,23.543180323804318,1.3079278006005568,4030.0799999999645,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,23.67710851388381,1.3102228971263605,207.7399999999951,Deprioritise / Exit
PROXIMO SPIRITS INC.,29.492903178492302,1.418296944677145,-1545.7999999999652,Deprioritise / Exit
MARTIGNETTI COMPANIES,32.707406525768604,1.4860476441332786,8880.800000000145,Deprioritise / Exit
E & J GALLO WINERY,39.6762501579464,1.6577218800527354,13526.24000000014,Scale / Prioritise
WILLIAM GRANT & SONS INC,28.989685388968216,1.4082461195639393,3361.4499999998625,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,25.264331386424004,1.3380491785930801,-2342.6400000000513,Deprioritise / Exit
CONSTELLATION BRANDS INC,40.74716863352173,1.6876830641476157,2400.240000000051,Scale / Prioritise
DIAGEO NORTH AMERICA INC,12.858642263967221,1.1475607288897014,18682.599999999842,Deprioritise / Exit
CAMPARI AMERICA,30.80433175678341,1.4451771698845213,616.9799999999932,Deprioritise / Exit
E & J GALLO WINERY,41.033756917597444,1.695885557101793,9463.900000000473,Scale / Prioritise
E & J GALLO WINERY,33.94912507099134,1.5139844870712127,-1232.5700000000274,Scale / Prioritise
HEAVEN HILL DISTILLERIES,22.41706509262252,1.2889432465964992,15123.36000000023,Deprioritise / Exit
STE MICHELLE WINE ESTATES,38.22745980888823,1.6188422831669247,249.69000000000455,Scale / Prioritise
BACARDI USA INC,26.611711856722952,1.3626152418866688,1166.5399999999747,Deprioritise / Exit
MOET HENNESSY USA INC,23.13721462639799,1.3010197264376566,12680.569999999969,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,23.0609162924752,1.2997295416220274,10524.100000000268,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,25.138619797545807,1.3358022484966379,254.5600000000028,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,27.038586693707572,1.3705874854726214,5853.600000000069,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,4.866784570153159,1.0511575746511168,24546.25,Deprioritise / Exit
SAZERAC CO INC,27.142839742263174,1.3725486917997305,1015.5599999999254,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,29.876905395916015,1.4260637036143577,1498.560000000011,Deprioritise / Exit
WINE GROUP INC,34.2324420479614,1.520506509804205,241.9199999999818,Scale / Prioritise
REMY COINTREAU USA INC,23.867710365639066,1.3135031204271939,5253.579999999956,Deprioritise / Exit
CONSTELLATION BRANDS INC,29.026282783123552,1.4089722776450766,12267.469999999737,Deprioritise / Exit
MAJESTIC FINE WINES,23.975121487094583,1.3153588924581412,15107.170000000357,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,19.352864306883802,1.23996964232588,10409.800000000083,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,32.88153296903654,1.4899029197712077,32.80000000000031,Deprioritise / Exit
PROXIMO SPIRITS INC.,30.441043978653692,1.4376293969868081,-2436.4499999998807,Deprioritise / Exit
SIDNEY FRANK IMPORTING CO,21.67225617342314,1.276686843188118,4089.68000000005,Deprioritise / Exit
PERNOD RICARD USA,22.638141821303634,1.2926266554897416,8143.480000000175,Deprioritise / Exit
"STOLI GROUP,(USA) LLC",30.31697576673369,1.4350697476224132,1136.5899999999833,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,24.256145250781096,1.3202391181580475,16281.199999999742,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,19.344376057818014,1.2398391471335592,1330.8899999999833,Deprioritise / Exit
MAJESTIC FINE WINES,35.46963954018589,1.5496581653572878,3217.3399999999706,Scale / Prioritise
JIM BEAM BRANDS COMPANY,30.694591319864102,1.4428888293773483,-813.440000000049,Deprioritise / Exit
M S WALKER INC,20.69468645973756,1.2609495572983402,5853.600000000064,Deprioritise / Exit
PHILLIPS PRODUCTS CO.,30.963885513098756,1.4485172107849982,-1835.3399999999413,Deprioritise / Exit
CONSTELLATION BRANDS INC,43.37692866178073,1.766064567615609,820.0199999999961,Scale / Prioritise
DIAGEO NORTH AMERICA INC,31.259477137861012,1.4547459902298496,2467.080000000016,Deprioritise / Exit
CONSTELLATION BRANDS INC,39.5055872720089,1.6530452233604285,-4271.120000000097,Scale / Prioritise
DIAGEO NORTH AMERICA INC,11.349633767056806,1.1280269247532921,16236.000000000126,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,24.47414709911263,1.3240499267347576,1925.759999999984,Deprioritise / Exit
DIAGEO CHATEAU ESTATE WINES,39.1498626519846,1.643381664499422,-1836.5399999999931,Scale / Prioritise
E & J GALLO WINERY,35.56915572092355,1.552051678336837,12118.649999999758,Scale / Prioritise
LUXCO INC,38.51515236795143,1.6264169767231507,-196.2499999999954,Scale / Prioritise
JIM BEAM BRANDS COMPANY,28.10284828389062,1.390875683015324,771.0700000000495,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,25.151158316497185,1.3360260192515534,2270.5899999999765,Deprioritise / Exit
STE MICHELLE WINE ESTATES,39.91672815692148,1.6643567657429394,3313.2899999999786,Scale / Prioritise
CASTLE BRANDS CORP.,21.579952477409613,1.2751841290480357,4089.0,Deprioritise / Exit
TREASURY WINE ESTATES,38.22755459293401,1.6188447671291522,3032.8200000000816,Scale / Prioritise
DIAGEO NORTH AMERICA INC,9.82814202963812,1.1089934515142017,34055.43999999985,Deprioritise / Exit
CALEDONIA SPIRITS INC,11.121513111284758,1.12513166572255,9571.360000000119,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,29.858228043398306,1.4256839713412468,-14933.979999999669,Deprioritise / Exit
SAZERAC NORTH AMERICA INC.,18.176930231867935,1.222149209060198,787.0799999999851,Deprioritise / Exit
PERNOD RICARD USA,19.212203726445473,1.2378107166259527,2670.3299999999695,Deprioritise / Exit
PROXIMO SPIRITS INC.,33.25814132315177,1.4983100857916103,2585.100000000008,Deprioritise / Exit
"STOLI GROUP,(USA) LLC",23.051269634812538,1.2995666013645004,-3758.12000000006,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,17.271440955423405,1.208772413721325,18922.400000000333,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,27.558549839328546,1.380425154082436,5312.160000000024,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,28.036178842560417,1.3895871340853896,-7978.099999999894,Deprioritise / Exit
MARTIGNETTI COMPANIES,41.60062804442728,1.71234718202235,-852.7200000000043,Scale / Prioritise
SOUTHERN WINE & SPIRITS NE,27.83453453165146,1.3857043580472652,2141.9300000000508,Deprioritise / Exit
STATE WINE & SPIRITS,31.77141229411649,1.465661291877756,5335.19999999994,Deprioritise / Exit
MARTIGNETTI COMPANIES,34.15562240641014,1.5187325578081747,7359.4499999999625,Scale / Prioritise
MARTIGNETTI COMPANIES,40.83865411996058,1.690292851057995,1805.0999999999829,Scale / Prioritise
PERNOD RICARD USA,28.26359779090941,1.393992407209513,1410.1499999999867,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,26.748807356468205,1.3651654859278277,1487.1999999999493,Deprioritise / Exit
E & J GALLO WINERY,30.630051185345287,1.4415464002602025,6037.829999999884,Deprioritise / Exit
E & J GALLO WINERY,14.914519676724463,1.175288658183017,19182.800000000243,Deprioritise / Exit
TREASURY WINE ESTATES,23.339725944865574,1.3044565941426134,8688.290000000048,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,29.02573168363985,1.4089613372872092,3007.350000000049,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,29.26432342555525,1.4137137699496862,2193.9200000000155,Deprioritise / Exit
CAMPARI AMERICA,1.1357830236984394,1.0114883125405292,32448.12000000016,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,30.050610830001034,1.429605049973612,-5455.889999999976,Deprioritise / Exit
CASTLE BRANDS CORP.,29.894795293764133,1.4264276157388496,-835.1200000000066,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,30.46764033679165,1.4381792949982826,2345.200000000022,Deprioritise / Exit
WINE GROUP INC,36.077175317011076,1.5643864378010175,7526.789999999778,Scale / Prioritise
MARTIGNETTI COMPANIES,34.93534479544928,1.536932758432659,4829.759999999941,Scale / Prioritise
PERNOD RICARD USA,25.8970236033372,1.3494734606166705,-279.7500000000026,Deprioritise / Exit
M S WALKER INC,25.989713195796426,1.351163524937459,945.2699999999637,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,21.875843842131214,1.2800138256588112,1384.4599999999825,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,28.356434616271255,1.3957987638442042,417.59999999999843,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,19.842183340480457,1.2475389695899857,11273.419999999935,Deprioritise / Exit
CAMPARI AMERICA,31.164454149509467,1.4527378081260234,1933.9699999999675,Deprioritise / Exit
REMY COINTREAU USA INC,26.45637943863632,1.3597372448717222,3567.0,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,29.042648562510852,1.409297246503012,654.2399999999938,Deprioritise / Exit
CONSTELLATION BRANDS INC,39.10829467253795,1.642259803075349,6159.459999999962,Scale / Prioritise
JIM BEAM BRANDS COMPANY,22.89844287748646,1.2969906670120952,2145.3600000000574,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,24.27754478552567,1.3206122241647156,1211.6999999999982,Deprioritise / Exit
M S WALKER INC,28.220410226251836,1.3931536849848762,277.8299999999926,Deprioritise / Exit
CAMPARI AMERICA,30.596647291405827,1.440852582725691,990.6600000000072,Deprioritise / Exit
ULTRA BEVERAGE COMPANY LLP,21.287433940106435,1.2704451780152677,17673.760000000028,Deprioritise / Exit
E & J GALLO WINERY,39.0034116336653,1.639435953358862,59.58000000000069,Scale / Prioritise
SAZERAC CO INC,29.69774091535861,1.4224293970355006,118.08000000000138,Deprioritise / Exit
WILLIAM GRANT & SONS INC,19.217055781976764,1.2378850630909453,19672.58999999986,Deprioritise / Exit
BACARDI USA INC,21.106508027226408,1.2675316746596834,3529.2000000000303,Deprioritise / Exit
M S WALKER INC,21.962849988047672,1.2814409545285008,2868.75,Deprioritise / Exit
CONSTELLATION BRANDS INC,40.98288670626184,1.6944237767490096,1112.9000000000208,Scale / Prioritise
KOBRAND CORPORATION,27.678497008542962,1.3827146265449224,13561.919999999856,Deprioritise / Exit
SOUTHERN WINE & SPIRITS NE,46.894971920171855,1.8830608628937873,1865.8199999999683,Scale / Prioritise
MARTIGNETTI COMPANIES,26.98404253623547,1.3695636333965322,13076.399999999443,Deprioritise / Exit
MARTIGNETTI COMPANIES,34.06189926352491,1.5165738606826877,6378.019999999899,Scale / Prioritise
E & J GALLO WINERY,42.76155888524048,1.7470776291671923,2513.3500000001413,Scale / Prioritise
MARTIGNETTI COMPANIES,36.68066119073252,1.579296339483632,-1791.6999999999932,Scale / Prioritise
DIAGEO NORTH AMERICA INC,27.57991609874982,1.3808324240048788,944.619999999981,Deprioritise / Exit
M S WALKER INC,20.93942785227512,1.2648529764387455,-556.9200000000045,Deprioritise / Exit
JIM BEAM BRANDS COMPANY,23.688783149311448,1.3104233443906577,-3079.230000000029,Deprioritise / Exit
BROWN-FORMAN CORP,33.65098415620494,1.507181360993043,4967.05000000002,Scale / Prioritise
M S WALKER INC,23.65952296752382,1.3099210784006337,1126.6499999999205,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,22.544934060585163,1.2910711363698244,922.8000000000058,Deprioritise / Exit
SAZERAC CO INC,28.69352597117682,1.4023972067329882,-322.3999999999945,Deprioritise / Exit
M S WALKER INC,31.719466565808517,1.4645462618768146,-335.9600000000182,Deprioritise / Exit
BACARDI USA INC,25.894852683729336,1.3494339276219725,-4911.399999999928,Deprioritise / Exit
MOET HENNESSY USA INC,33.21852145209769,1.4974211738703878,-3000.950000000029,Deprioritise / Exit
MAJESTIC FINE WINES,33.787983544078706,1.5102998723286438,6786.260000000066,Scale / Prioritise
JIM BEAM BRANDS COMPANY,28.739761553853306,1.4033071202192613,1984.4999999999598,Deprioritise / Exit
E & J GALLO WINERY,29.877504338708693,1.4260758841645382,5281.379999999917,Deprioritise / Exit
LUXCO INC,26.89446773905991,1.3678855335197317,3586.499999999981,Deprioritise / Exit
PERNOD RICARD USA,26.949298339044503,1.3689122448696274,2155.0999999999794,Deprioritise / Exit
PALM BAY INTERNATIONAL INC,38.83998757310283,1.6350552596686792,229.94999999999536,Scale / Prioritise
E & J GALLO WINERY,42.572715872547974,1.7413325655112581,-324.59999999999434,Scale / Prioritise
WINE GROUP INC,34.78538947723795,1.5333987153859747,6817.57999999985,Scale / Prioritise
DIAGEO NORTH AMERICA INC,28.932132417637856,1.4071056780211924,490.4200000000033,Deprioritise / Exit
WINE GROUP INC,34.57514976592725,1.5284712099794884,382.70000000002494,Scale / Prioritise
DIAGEO NORTH AMERICA INC,18.420597141755632,1.2257996074543962,22339.44999999999,Deprioritise / Exit
DIAGEO NORTH AMERICA INC,18.894924057117922,1.232968452805896,9352.959999999972,Deprioritise / Exit
CONSTELLATION BRANDS INC,33.590072648524426,1.5057989669337906,3903.8500000000545,Scale / Prioritise
PERNOD RICARD USA,33.54132152339639,1.5046943799101333,1789.5800000000154,Scale / Prioritise
CONSTELLATION BRANDS INC,41.18364232162601,1.700207288367479,1439.099999999983,Scale / Prioritise
JIM BEAM BRANDS COMPANY,22.462629415280006,1.2897006855647313,653.4799999999979,Deprioritise / Exit
PROXIMO SPIRITS INC.,31.686080914819637,1.4638305244251963,3486.060000000041,Deprioritise / Exit
BANFI PRODUCTS CORP,39.370964167398185,1.6493747364893336,941.319999999995,Scale / Prioritise
PERNOD RICARD USA,36.917591616398894,1.5852279987774847,4559.880000000081,Scale / Prioritise
PROXIMO SPIRITS INC.,33.44562698771668,1.5025308702336349,1547.5500000000204,Scale / Prioritise
BACARDI USA INC,37.65432051997765,1.6039603840077379,2253.479999999954,Scale / Prioritise
MHW LTD,23.35129449694634,1.3046534751459833,-961.0,Deprioritise / Exit
TREASURY WINE ESTATES,37.735017150724154,1.6060391479118992,-192.0899999999948,Scale / Prioritise
BROWN-FORMAN CORP,32.72502605804358,1.4864368447957799,462.84000000001157,Deprioritise / Exit
BROWN-FORMAN CORP,32.02109672645426,1.471044620970156,823.0900000000055,Deprioritise / Exit
E & J GALLO WINERY,30.925041574014113,1.4477026447601908,1294.4200000000499,Deprioritise / Exit
